gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value
AREG,0.8829177254506669,0.9752058957369009,220,0.001,-1.459921675317956,0.1449020134071904,-1.846716598028003,0.06478822483956159,-0.41012077779078676,0.41012077779078676,0.11676646706586827,0.8141683778234087,0.8771929824561404
AREG_negation,0.012884098316387255,0.05940606911480125,0,0.001,1.459921675317956,0.1449020134071904,1.846716598028003,0.06478822483956159,-0.410124503783423,0.410124503783423,0.0,1.0,0.07183966106982033
ARSA,0.3590948542952202,0.6499693467860537,154,0.001,-1.5924989022454992,0.11171458036240127,-0.6102004212191429,0.5417290507822811,-0.40188304495421195,0.40188304495421195,0.10179640718562874,0.8767967145790554,0.6572723731544363
ARSA_negation,0.02263072519492218,0.0928631496630257,0,0.001,1.5924989022454992,0.11171458036240127,0.6102004212191429,0.5417290507822811,-0.40188993646289906,0.40188993646289906,0.0,1.0,0.10646730534614413
ATP5B,0.9953386572424051,0.9996382754201357,146,2.001,-4.000732220554197,7.026536411673749e-05,-3.3477928474204584,0.0008145787460732943,-0.3767682812010595,0.3767682812010595,0.059880239520958084,0.8706365503080082,0.8771929824561404
ATP5B_negation,1.0486264011537742e-05,0.00011551629075514795,0,0.001,4.000732220554197,7.026536411673749e-05,3.3477928474204584,0.0008145787460732943,-0.37676903205133583,0.37676903205133583,0.0,1.0,0.003584988333780454
ATP6AP2,0.9978850425293859,0.9998629143671033,117,1.001,-5.28251668684111,1.6629581213791097e-07,-3.6815145633444355,0.00023185254293780016,-0.7024709248195432,0.7024709248195432,0.041916167664670656,0.8942505133470225,0.8771929824561404
ATP6AP2_negation,0.0024154106274494828,0.01475198015025517,0,0.001,5.28251668684111,1.6629581213791097e-07,3.6815145633444355,0.00023185254293780016,-0.7024743020626047,0.7024743020626047,0.0,1.0,0.02958578686211787
ATPIF1,0.9997624320818504,0.9999893075781259,128,1.001,-5.069620161038466,5.129753003045939e-07,-4.199891152264577,2.6704332604181837e-05,-0.6555174518490963,0.6555174518490963,0.059880239520958084,0.8891170431211499,0.8771929824561404
ATPIF1_negation,0.0048369472794536315,0.02661009630303317,0,0.001,5.069620161038466,5.129753003045939e-07,4.199891152264577,2.6704332604181837e-05,-0.655520312867295,0.655520312867295,0.0,1.0,0.03724585796692047
B2M,1.0,1.0,0,231.001,-14.669801739752652,8.769808213018882e-44,-12.460342961714806,1.228411974317241e-35,-0.5131357502231305,0.5131357502231305,0.0,1.0,0.8771929824561404
B2M_negation,1.533638645968647e-29,6.9373793550294465e-28,456,-44.999,14.669801739752652,8.769808213018882e-44,12.460342961714806,1.228411974317241e-35,-0.5131357700665273,0.5131357700665273,0.6047904191616766,0.7392197125256673,6.243641419526503e-25
B4GALT1,0.4003873807553822,0.6900898782828331,165,0.001,-2.6263728994747533,0.008810309169610973,-1.3358940720940684,0.1815838987951952,-0.661595639426214,0.661595639426214,0.08982035928143713,0.8613963039014374,0.6947213539760065
