gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value
IL2RB_negation,0.550058838018961,0.8101862674628879,0,0.001,-1.8744309123210106,0.06234706653319268,-0.9615531465955026,0.33627411660612816,0.7729012140466769,0.7729012140466769,0.0,1.0,0.5544739121580256
IL2RG,0.042303477964951236,0.15555753087811117,438,0.001,0.9987487054898159,0.31909407479141305,0.716631793513946,0.4736013214998913,0.3173383407697829,0.3173383407697829,0.13227513227513227,0.8988241058304752,0.48875403621282226
IL2RG_negation,0.3689489012618783,0.6602705400567846,0,0.001,-0.9987487054898159,0.31909407479141305,-0.716631793513946,0.4736013214998913,0.317343310052702,0.317343310052702,0.0,1.0,0.48875403621282226
IL2_negation,0.31213595065451055,0.6011178059411609,0,0.001,2.0007355194854837,0.04548702230444551,0.022808640420011923,0.9818029157602032,-9.935035080264838,9.935035080264838,0.0,1.0,0.48875403621282226
IL34,0.31482664843427066,0.6043214965899958,1,0.001,-1.0,0.31736979624833683,-0.005702160105002981,0.9954503591439868,-7.942385196443286,7.942385196443286,0.0,0.9997550220480157,0.48875403621282226
IL34_negation,0.31213595065451055,0.6011178059411609,0,0.001,1.0,0.31736979624833683,0.005702160105002981,0.9954503591439868,-7.930606968710059,7.930606968710059,0.0,1.0,0.48875403621282226
IL4R,0.6157916203087038,0.8522848965461488,527,0.001,-1.0886449358449808,0.27755599165374173,-0.5600486668210071,0.5754462429217038,-0.32714674236112157,0.32714674236112157,0.10052910052910052,0.8755512003919648,0.574758600753665
IL4R_negation,0.30536494581834217,0.5937478312081376,0,0.001,1.0886449358449808,0.27755599165374173,0.5600486668210071,0.5754462429217038,-0.3271520111138372,0.3271520111138372,0.0,1.0,0.48875403621282226
IL6,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
IL6R,0.35235687688505535,0.6443861534188026,44,0.001,-1.0292389620662903,0.3044447996476056,-0.12206846447006381,0.9028447967771014,-1.058893272454209,1.058893272454209,0.005291005291005291,0.9894659480646741,0.48875403621282226
IL6R_negation,0.3454340983452879,0.6369663852200631,0,0.001,1.0292389620662903,0.3044447996476056,0.12206846447006381,0.9028447967771014,-1.0591768742451335,1.0591768742451335,0.0,1.0,0.48875403621282226
IL6ST,0.9571395113711846,0.9927286148751117,742,0.001,-6.957926739787035,2.8920805317285598e-11,-2.5962628871742144,0.009424392807592706,-1.592946376819125,1.592946376819125,0.06878306878306878,0.8214110730034296,0.6227758007117439
IL6ST_negation,0.02298152527997616,0.09781315080026075,0,0.001,6.957926739787035,2.8920805317285598e-11,2.5962628871742144,0.009424392807592706,-1.5929744202112248,1.5929744202112248,0.0,1.0,0.48875403621282226
IL6_negation,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
IL7,0.3175261034106803,0.6073110925757328,2,0.001,-1.4143868622404667,0.1573246319115691,-0.011404320210005961,0.9909008662150564,-8.939449642048674,8.939449642048674,0.0,0.9995100440960314,0.48875403621282226
IL7R,0.9999959574065833,0.9999996090481698,597,2.001,-7.990040735930966,7.941416391493106e-14,-7.447715010797465,9.497069448749913e-14,-1.0546150850099776,1.0546150850099776,0.047619047619047616,0.855952964233219,0.6227758007117439
IL7R_negation,5.808112545734023e-16,2.0819052585815098e-14,0,0.001,7.990040735930966,7.941416391493106e-14,7.447715010797465,9.497069448749913e-14,-1.0546176794954008,1.0546176794954008,0.0,1.0,1.6192596455633967e-12
IL7_negation,0.30702483288755267,0.5954664406166977,0,0.001,1.4143868622404667,0.1573246319115691,0.011404320210005961,0.9909008662150564,-8.933560552714399,8.933560552714399,0.0,1.0,0.48875403621282226
INHBA,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
INHBA_negation,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
IRAK1BP1,0.33165968470789714,0.6220232553259292,6,0.001,-2.450991668083897,0.014287988871181288,-0.034212960630017886,0.9727073315038792,-10.522451782811933,10.522451782811933,0.0,0.9985301322880941,0.48875403621282226
IRAK1BP1_negation,0.3233998213626534,0.6131928508233243,0,0.001,2.450991668083897,0.014287988871181288,0.034212960630017886,0.9727073315038792,-10.520488755456766,10.520488755456766,0.0,1.0,0.48875403621282226
IRAK2,0.32298028982646426,0.6127146621064672,7,0.001,-2.647698386989397,0.008135348340633555,-0.03991512073502087,0.9681607961067734,-10.744704076454253,10.744704076454253,0.0,0.9982851543361098,0.48875403621282226
IRAK2_negation,0.2889084464630003,0.5747805812166747,0,0.001,2.647698386989397,0.008135348340633555,0.03991512073502087,0.9681607961067734,-10.743021481647267,10.743021481647267,0.0,1.0,0.48875403621282226
ISG20,0.31747002316331213,0.6072629395208788,328,1.001,-0.46194472185131663,0.6445979484463482,-0.031105434223587688,0.9751854558843552,-0.07747747087950534,0.07747747087950534,0.07407407407407407,0.9230769230769231,0.48875403621282226
ISG20_negation,0.24245006988454934,0.5177374912975646,0,0.001,0.46194472185131663,0.6445979484463482,0.031105434223587688,0.9751854558843552,-0.07747784606438932,0.07747784606438932,0.0,1.0,0.48875403621282226
ITGA1,0.3165643140400492,0.6055263854662024,7,0.001,-2.647698386989397,0.008135348340633555,-0.03991512073502087,0.9681607961067734,-10.744704076454253,10.744704076454253,0.0,0.9982851543361098,0.48875403621282226
ITGA1_negation,0.2505370914757621,0.5284161034240338,0,0.001,2.647698386989397,0.008135348340633555,0.03991512073502087,0.9681607961067734,-10.743021481647267,10.743021481647267,0.0,1.0,0.48875403621282226
ITGA2,0.31482664843427066,0.6043214965899958,3,0.001,-1.7324753818631742,0.08326450740373756,-0.017106480315008943,0.9863516691258625,-9.5234322957624,9.5234322957624,0.0,0.9992650661440471,0.48875403621282226
ITGA2B,0.31482664843427066,0.6043214965899958,2,0.001,-1.4143868622404663,0.15732463191156926,-0.011404320210005961,0.9909008662150564,-8.939449642048674,8.939449642048674,0.0,0.9995100440960314,0.48875403621282226
ITGA2B_negation,0.31213595065451055,0.6011178059411609,0,0.001,1.4143868622404663,0.15732463191156926,0.011404320210005961,0.9909008662150564,-8.933560552714399,8.933560552714399,0.0,1.0,0.48875403621282226
ITGA2_negation,0.31213595065451055,0.6011178059411609,0,0.001,1.7324753818631742,0.08326450740373756,0.017106480315008943,0.9863516691258625,-9.519506239234873,9.519506239234873,0.0,1.0,0.48875403621282226
ITGA3,0.3175261034106803,0.6073110925757328,3,0.001,-1.7324753818631742,0.08326450740373756,-0.017106480315008943,0.9863516691258625,-9.5234322957624,9.5234322957624,0.0,0.9992650661440471,0.48875403621282226
ITGA3_negation,0.31213595065451055,0.6011178059411609,0,0.001,1.7324753818631742,0.08326450740373756,0.017106480315008943,0.9863516691258625,-9.519506239234873,9.519506239234873,0.0,1.0,0.48875403621282226
ITGA4,0.4283881527952724,0.7155864274502922,134,1.001,0.00788152091727748,0.993719157661311,-0.035932659709304496,0.9713360539931943,0.002258260466303041,0.002258260466303041,0.031746031746031744,0.9686428221460068,0.5095732443694859
ITGA4_negation,0.2699814192856699,0.5517438814326209,0,0.001,-0.00788152091727748,0.993719157661311,0.035932659709304496,0.9713360539931943,0.002258282371304362,0.002258282371304362,0.0,1.0,0.48875403621282226
ITGA5,0.001104215860862976,0.008097640751338193,180,0.001,2.863659339844683,0.00464394267808834,1.5465223649865227,0.12197846301046623,1.3710202151006254,1.3710202151006254,0.10582010582010581,0.9608035276825085,0.14916706647201936
ITGA5_negation,0.555436909745481,0.8136231082577444,0,0.001,-2.863659339844683,0.00464394267808834,-1.5465223649865227,0.12197846301046623,1.3710634760824127,1.3710634760824127,0.0,1.0,0.5551034851661025
ITGA6,0.6734679203049143,0.8854110322632449,246,0.001,-6.120604651105387,2.8499678041221962e-09,-1.1456212883977417,0.2519518848848259,-2.5557535008931467,2.5557535008931467,0.010582010582010581,0.9402253797158255,0.5921147745320192
ITGA6_negation,0.20776871079462603,0.470559580969013,0,0.001,6.120604651105387,2.8499678041221962e-09,1.1456212883977417,0.2519518848848259,-2.555979799538911,2.555979799538911,0.0,1.0,0.48875403621282226
ITGA7,0.31337299942584246,0.6023357660775853,3,0.001,-1.7324753818631742,0.08326450740373756,-0.017106480315008943,0.9863516691258625,-9.5234322957624,9.5234322957624,0.0,0.9992650661440471,0.48875403621282226
ITGA7_negation,0.31213595065451055,0.6011178059411609,0,0.001,1.7324753818631742,0.08326450740373756,0.017106480315008943,0.9863516691258625,-9.519506239234873,9.519506239234873,0.0,1.0,0.48875403621282226
ITGAE,0.6104793386297043,0.8495125656447461,621,0.001,-1.506256377699797,0.133494096410571,-0.8358340928518655,0.40324824394624414,-0.4143044486631434,0.4143044486631434,0.1111111111111111,0.8530132288094071,0.5734414618624131
ITGAE_negation,0.30002966294050887,0.5881863943304562,0,0.001,1.506256377699797,0.133494096410571,0.8358340928518655,0.40324824394624414,-0.41431036725653886,0.41431036725653886,0.0,1.0,0.48875403621282226
ITGAL,0.10886801562103764,0.30686747418214905,213,0.001,0.7685179809485049,0.44308918369785233,0.21140230611511052,0.8325733573885077,0.3985414671373809,0.3985414671373809,0.0582010582010582,0.9505144536991671,0.48875403621282226
ITGAL_negation,0.3979714131709476,0.6881348398671236,0,0.001,-0.7685179809485049,0.44308918369785233,-0.21140230611511052,0.8325733573885077,0.39855481454134195,0.39855481454134195,0.0,1.0,0.5002018566012322
ITGAM,0.04110643300156394,0.1524208110089864,37,0.001,2.145339074283418,0.03318465963653814,0.6910173282803612,0.48955465151451627,2.333125032149669,2.333125032149669,0.037037037037037035,0.9926506614404703,0.48875403621282226
ITGAM_negation,0.35596256083327116,0.6484214706431296,0,0.001,-2.145339074283418,0.03318465963653814,-0.6910173282803612,0.48955465151451627,2.3334397320303255,2.3334397320303255,0.0,1.0,0.48875403621282226
ITGAV,0.1154437480694574,0.319958230076249,50,0.001,1.2841621287489273,0.2006018621743948,0.3590248955001877,0.7195764652800486,1.2311106966604777,1.2311106966604777,0.026455026455026454,0.9889759921607055,0.48875403621282226
ITGAV_negation,0.28585912674204167,0.5710483875670908,0,0.001,-1.2841621287489273,0.2006018621743948,-0.3590248955001877,0.7195764652800486,1.2312576759228284,1.2312576759228284,0.0,1.0,0.48875403621282226
ITGAX,0.31337299942584246,0.6023357660775853,5,0.001,-1.6716253220116735,0.09467489362989673,-0.028510800525014906,0.9772547539585993,-11.107087297739085,11.107087297739085,0.0,0.9987751102400784,0.48875403621282226
ITGAX_negation,0.3094541382886148,0.5980442027434878,0,0.001,1.6716253220116735,0.09467489362989673,0.028510800525014906,0.9772547539585993,-11.105778612947812,11.105778612947812,0.0,1.0,0.48875403621282226
ITGB1,0.04767598829261097,0.17016760452089935,217,0.001,0.5381391326279388,0.591049621142232,0.43064885364451083,0.6667237132723844,0.24016943708097185,0.24016943708097185,0.06878306878306878,0.9500244977951985,0.48875403621282226
ITGB1_negation,0.3245969327988361,0.6145152215256746,0,0.001,-0.5381391326279388,0.591049621142232,-0.43064885364451083,0.6667237132723844,0.24017649276140765,0.24017649276140765,0.0,1.0,0.48875403621282226
ITGB2,3.2799231161009206e-15,1.125749628159605e-13,1131,0.001,6.271866462344603,2.2417249223122957e-09,6.603825485416309,4.006811737122253e-11,1.2855295902105306,1.2855295902105306,0.5185185185185185,0.746937775600196,7.880247397117237e-12
ITGB2_negation,0.9875831119580334,0.9983778771248861,0,0.001,-6.271866462344603,2.2417249223122957e-09,-6.603825485416309,4.006811737122253e-11,1.285534584121872,1.285534584121872,0.0,1.0,0.6227758007117439
ITGB3,0.31482664843427066,0.6043214965899958,2,0.001,-1.4143868622404665,0.1573246319115692,-0.011404320210005961,0.9909008662150564,-8.939449642048674,8.939449642048674,0.0,0.9995100440960314,0.48875403621282226
ITGB3_negation,0.31213595065451055,0.6011178059411609,0,0.001,1.4143868622404665,0.1573246319115692,0.011404320210005961,0.9909008662150564,-8.933560552714399,8.933560552714399,0.0,1.0,0.48875403621282226
ITGB4,0.2804044006668348,0.5643848190604219,23,0.001,-0.01819633002670575,0.9854998391598735,-0.0022929321057154842,0.9981705064769857,-0.02660859290322052,0.02660859290322052,0.005291005291005291,0.994610485056345,0.48875403621282226
ITGB4_negation,0.3067813382897531,0.5952608708529401,0,0.001,0.01819633002670575,0.9854998391598735,0.0022929321057154842,0.9981705064769857,-0.026618560614761852,0.026618560614761852,0.0,1.0,0.48875403621282226
ITGB7,0.15385232073971106,0.3876396612832524,295,0.001,0.43554291310073767,0.6636362755217688,0.1224606765407783,0.9025341871148213,0.1944108450841411,0.1944108450841411,0.07407407407407407,0.9311611954924057,0.48875403621282226
ITGB7_negation,0.4692512689685566,0.7501802129416767,0,0.001,-0.43554291310073767,0.6636362755217688,-0.1224606765407783,0.9025341871148213,0.19441576195126387,0.19441576195126387,0.0,1.0,0.5280115509752799
JAM3,0.2194197839213759,0.48638306930036324,38,0.001,0.1992786297988304,0.8422432977096329,0.04097107631002142,0.9673189542541487,0.2233418498462651,0.2233418498462651,0.010582010582010581,0.9911807937285644,0.48875403621282226
JAM3_negation,0.24564396146855014,0.5220248077590385,0,0.001,-0.1992786297988304,0.8422432977096329,-0.04097107631002142,0.9673189542541487,0.22338750919520123,0.22338750919520123,0.0,1.0,0.48875403621282226
KCNE1,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
KCNE1_negation,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
KCNMA1,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
KCNMA1_negation,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
KISS1R,0.36786065133990414,0.6595451219394873,15,0.001,-3.8796436836230295,0.00010625915115645502,-0.08553240157504471,0.9318381371143619,-11.843791249899615,11.843791249899615,0.0,0.9963253307202352,0.48875403621282226
KISS1R_negation,0.29159487248357074,0.5780403156266735,0,0.001,3.8796436836230295,0.00010625915115645502,0.08553240157504471,0.9318381371143619,-11.843006039059311,11.843006039059311,0.0,1.0,0.48875403621282226
KIT,0.31482664843427066,0.6043214965899958,2,0.001,-1.4143868622404663,0.15732463191156926,-0.011404320210005961,0.9909008662150564,-8.939449642048674,8.939449642048674,0.0,0.9995100440960314,0.48875403621282226
KIT_negation,0.31213595065451055,0.6011178059411609,0,0.001,1.4143868622404663,0.15732463191156926,0.011404320210005961,0.9909008662150564,-8.933560552714399,8.933560552714399,0.0,1.0,0.48875403621282226
KLHL20,0.3028257867044957,0.5910549265980947,226,0.001,-1.7400086900374783,0.08325915434275316,-0.5162717656974127,0.6056646130295946,-0.7895552246480884,0.7895552246480884,0.031746031746031744,0.9461048505634493,0.48875403621282226
KLHL20_negation,0.2573229425412217,0.5364274511729117,0,0.001,1.7400086900374783,0.08325915434275316,0.5162717656974127,0.6056646130295946,-0.7895935333539306,0.7895935333539306,0.0,1.0,0.48875403621282226
KLKB1,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
KLKB1_negation,0.31213595065451055,0.6011178059411609,0,0.001,,,0.0,1.0,0.0,0.0,0.0,1.0,0.48875403621282226
KLRC1,0.28270781300130976,0.5674212418295973,22,0.001,-4.342802782924383,1.4409141341204e-05,-0.1254475223100656,0.9001692678688793,-12.637174305775334,12.637174305775334,0.0,0.994610485056345,0.48875403621282226
KLRC1_negation,0.24812005488547023,0.5251762595287335,0,0.001,4.342802782924383,1.4409141341204e-05,0.1254475223100656,0.9001692678688793,-12.636721299528771,12.636721299528771,0.0,1.0,0.48875403621282226
KLRC2,0.17419697237684562,0.4205421387122725,14,0.001,1.4117329267847503,0.1596487549030532,0.3066494989801603,0.7591101728158429,2.4324182564238606,2.4324182564238606,0.015873015873015872,0.9973052425281724,0.48875403621282226
KLRC2_negation,0.36538190145478566,0.6569720785748141,0,0.001,-1.4117329267847503,0.1596487549030532,-0.3066494989801603,0.7591101728158429,2.4332179904124778,2.4332179904124778,0.0,1.0,0.48875403621282226
KLRC3,0.07059279637926749,0.22649532851692428,61,0.001,2.8962734904755663,0.004215171603176926,1.3269439457049794,0.18452722584626702,2.4816442888264176,2.4816442888264176,0.06878306878306878,0.9882410583047526,0.48875403621282226
KLRC3_negation,0.6947437388455047,0.8964205672539817,0,0.001,-2.8962734904755663,0.004215171603176926,-1.3269439457049794,0.18452722584626702,2.4818110046757513,2.4818110046757513,0.0,1.0,0.5968864381793076
KLRD1,0.0001144580775171119,0.0011131046068530931,88,0.001,3.9932371618179006,9.312345318559605e-05,2.337764962414079,0.01939944412970086,3.045718805412097,3.045718805412097,0.1164021164021164,0.9838314551690348,0.02513462015474727
KLRD1_negation,0.6920956699774886,0.8949550874890335,0,0.001,-3.9932371618179006,9.312345318559605e-05,-2.337764962414079,0.01939944412970086,3.045871039115262,3.045871039115262,0.0,1.0,0.5968864381793076
KLRK1,0.2264454952309381,0.4958493441891302,49,0.001,0.4431726473916246,0.6581146046087292,0.10698338482719878,0.9148021610844634,0.4327862457620965,0.4327862457620965,0.015873015873015872,0.9887310142087212,0.48875403621282226
KLRK1_negation,0.26376919385685754,0.5442615486967097,0,0.001,-0.4431726473916246,0.6581146046087292,-0.10698338482719878,0.9148021610844634,0.4328498445688332,0.4328498445688332,0.0,1.0,0.48875403621282226
L1CAM,0.3175261034106803,0.6073110925757328,3,0.001,-1.7324753818631742,0.08326450740373756,-0.017106480315008943,0.9863516691258625,-9.5234322957624,9.5234322957624,0.0,0.9992650661440471,0.48875403621282226
L1CAM_negation,0.31213595065451055,0.6011178059411609,0,0.001,1.7324753818631742,0.08326450740373756,0.017106480315008943,0.9863516691258625,-9.519506239234873,9.519506239234873,0.0,1.0,0.48875403621282226
LAG3,0.0018081158068404422,0.012290643270306231,119,0.001,3.0253415134355515,0.0028232291346090787,1.517559012072222,0.12912560627820668,1.9733465214699732,1.9733465214699732,0.08994708994708994,0.9750122488975992,0.21508625723035907
LAG3_negation,0.43942299259060297,0.724893203528346,0,0.001,-3.0253415134355515,0.0028232291346090787,-1.517559012072222,0.12912560627820668,1.973426328736602,1.973426328736602,0.0,1.0,0.514630063356838
LAMP1,0.7175674234530325,0.9080996252412731,809,0.001,-1.2777540362902557,0.2027573952594312,-0.8876060861861783,0.3747526786903129,-0.3139491105037681,0.3139491105037681,0.15343915343915343,0.8089171974522293,0.6019599788531167
LAMP1_negation,0.18502670740827903,0.43693387932176087,0,0.001,1.2777540362902557,0.2027573952594312,0.8876060861861783,0.3747526786903129,-0.3139523422827682,0.3139523422827682,0.0,1.0,0.48875403621282226
LAMP2,0.08587663494218206,0.26046083259485747,94,0.001,0.7459465567885194,0.45657159672918324,0.2367754100744095,0.8128310290867389,0.5259074586299555,0.5259074586299555,0.031746031746031744,0.9784419402253797,0.48875403621282226
LAMP2_negation,0.26376919385685754,0.5442615486967097,0,0.001,-0.7459465567885194,0.45657159672918324,-0.2367754100744095,0.8128310290867389,0.5259474373125926,0.5259474373125926,0.0,1.0,0.48875403621282226
LAP3,0.011716362265565081,0.05750962741532274,434,0.001,1.486486935180834,0.13870569372838412,0.9937748767126624,0.32033247987461055,0.46538219809862025,0.46538219809862025,0.14285714285714285,0.9002939735423812,0.48875403621282226
LAP3_negation,0.29985684946525293,0.5877948159107168,0,0.001,-1.486486935180834,0.13870569372838412,-0.9937748767126624,0.32033247987461055,0.4653896124971072,0.4653896124971072,0.0,1.0,0.48875403621282226
LAYN,0.4257931025323817,0.7136188097504431,70,0.001,-8.046633423939964,1.1058782753089205e-15,-0.39915120735020865,0.6897817928206675,-14.203371122532637,14.203371122532637,0.0,0.9828515433610975,0.5093136872328824
LAYN_negation,0.24026654800059963,0.5145899361688532,0,0.001,8.046633423939964,1.1058782753089205e-15,0.39915120735020865,0.6897817928206675,-14.20321815938556,14.20321815938556,0.0,1.0,0.48875403621282226
